ID	Positive_score	Negative_score	Content
593	0	0	#NBC News | #Israel has reportedly canceled plans to send warplanes... #UnitedStates #Syria https://t.co/TsKmN4cFs9 https://t.co/bw5CRwtmXq
594	0	0	500 #Syrian refugees from #Lebanon will be transferred to Baytt Jinn and Mazra'at Bayt Jinn in western #Ghouta… https://t.co/6Y5ARwNdLR
595	0	0	Pray for the people of #Syria #WorldPeace https://t.co/dwNKNWD4bb
596	0	2	🇸🇾 Syria War ⚔️ @NewsKali  #BREAKING NEWS- CHEMICAL WEAPONS I NVESTIGATORS HAVE COME UNDER ATTACK BY SYRIAN GOVT FO… https://t.co/ii9vovi83P
597	0	2	Corrupt #SouthAfrican Gov killing  Video https://t.co/3clqaAD4Cy  #IStandwithTheBoers #ProjectConnectSA #FarmLands… https://t.co/hPFUcTeYfO
598	0	0	#Afrin #DemographicChange the documentation of usurpation of civilians’s houses , properties and lands in Rajo town… https://t.co/vF3A5MUkBH
599	0	1	Anybody know the truth in politics anymore? We're getting worse than the states at manufacturing consent. It's deli… https://t.co/Iym9NAyuOL
600	1	1	@RussianEmbassy @RussiaUN The 🇸🇾 Syrian coalition forces are winning, even under the most daunting circumstances. S… https://t.co/PgYdyIj9Kg
601	0	0	the number one chemical weapon user on civilians in Yemen will be entrusted to check on Assad! the world is really… https://t.co/uPp5cUpNu4
602	1	0	For those of you who would like to have some more insight as to what's going on in #Syria #politics #history… https://t.co/J1Zca8tC7U
603	2	0	One of the better articles on #Syria and #Assad out there right now.. https://t.co/fxzIfaYZDj
604	0	0	Reference list in response to “Anti-War” memes about #Syria circulating April 2018! https://t.co/d6wwNQ2K7h
605	1	0	And #war supposedly takes an act of #congress... which usually takes forever.  #peace #intervention #Syria… https://t.co/xh02OogC89
606	0	0	'The very old mourned the very young from the place they no longer wanted to be, a place that had abandoned them...… https://t.co/dLmw9vHa0a
607	2	1	#Ugh #Mattis Wanted Congressional Approval Before Striking #Syria. He Was Overruled. https://t.co/lokxN42Y6g
608	0	1	‘Business as Usual’ Brutality #Syria #AnimalAssad  https://t.co/PJWXKdtw94
609	2	0	@KJC__ Be sure the rebels in #Syria are getting salary much faster. Dont tell me that theyre fighting for democracy. They work for money.
610	0	0	How many events concerning Syria can you relate to scenes from House of Cards? @HouseofCards  Did they plan it?  #houseofcards #Syria
611	0	2	#Afrin Women getting kidnapped and raped. A women gets everyday taken from her home for getting raped &amp; brought bac… https://t.co/OueINJXg3i
612	0	1	@realDonaldTrump @POTUS CW used by #AlQaeda not by government of #Syria Douma stories are fake and falseflag operat… https://t.co/VgIjSxFc2D
613	0	0	Syrian air defenses shoot down missiles over two air bases: state TV, #Hezbollah | @Reuters https://t.co/TpGWSEWdL9… https://t.co/czd8iJ1rei
614	0	0	Market: Stocks to open higher as more earnings results pour in https://t.co/vDvsy3UIzH  #NYSE #NASDAQ… https://t.co/2NfoBwA9K8
615	0	2	The White Helmets Are A Propaganda Construct https://t.co/5B8Hm26odO  #corbettreport #syria #propaganda #msm #usa… https://t.co/1Cef1LdfmQ
616	0	1	#siria #syria BREAKING 🔴 Head of chemical weapons watchdog: UN security team was shot at in Douma (@Reuters).   https://t.co/ugLr6m3cfF
617	1	2	#Syria #FalseFlag  “Trump was either completely mislead and lied to by Nikki Haley, John Bolton and the rest of his… https://t.co/agGx4TBWBW
618	2	2	#Israeli intelligence reportedly says #Trump’s #Syria #strike failed, didn’t take out much of anything… https://t.co/dfHbhK8rCf
619	0	2	Now will people take us who have been saying the #ukgov are 1 of the must underhand, sly &amp; dark acting gov in the W… https://t.co/s9C62WzD5p
620	0	2	Really @nikkihaley? Since America's first attack last April to this latest attack #Syria has used #ChemicalWeapons… https://t.co/0eXQ9Qryg9
621	1	0	No surprise there. Trump's brofriend, Putin, is involved. Of course we're backing away. US lawmakers jolted by Syri… https://t.co/2L0yyWnyi7
622	0	0	Shots were fired yesterday at a #UN security team doing reconnaissance in #Douma, #Syria. They were not injured and… https://t.co/6qMtjNVcor
623	0	0	#Saudi FM Adel al-Jubair reportedly stated that Saudi offered to "send forces from the Islamic Coalition Against Te… https://t.co/UZth56sW1O
624	0	0	@Nulli_Secunda_ @EmmanuelMacron @PutinRF_Eng I've critiziced @PutinRF_Eng for same reasons (altough syrian society… https://t.co/5Ug2ydVpo7
625	2	2	This guys helped the US kill 9000 civilians in Raqqa, now watch him wave his hands around like a maniac while talki… https://t.co/FWpYVfOkaD
626	0	1	@FLOTUS @POTUS @WhiteHouse @Interior CW used by #AlQaeda not by government of #Syria Douma stories are fake and fal… https://t.co/8ZxPxa7qby
627	0	2	Syrian medics 'subjected to extreme intimidation' after Douma attack #Syria  https://t.co/nhh2jwWzAG
628	3	0	@MSav83 @markowl1 What US is doing in #Syria in the first place? 😂
629	1	0	RealAlexJones RT: President Trump plans to build an Arab Army in the middle east, trained by U.S. soldiers, that ca… https://t.co/330kuoNC6R
630	0	0	#Syria'n civil society organizations know what they want: justice and accountability:  https://t.co/0VEVnaqWjg
631	0	3	🆘‼🙄🔨 #Syria: under the malevolent, diabolical and dictatorial #BasharAlAssad, even Christian Catholic dignitaries s… https://t.co/MhDlnP88pk
632	0	0	Rawan's story, covered by @MNNTeam. #Jordan #Syria #refugeecrisis https://t.co/qfCzMCuiBA
633	0	0	"#SaudiArabia is planning to send troops to #Syria to replace the #American troop" So much for #SDF's #feminist,… https://t.co/2ZTijYaftx
634	0	0	Israel warns Iran on military buildup in Syria, won't send jets to U.S. drill https://t.co/nRrZDJTufj #Israel #Iran #Syria
635	0	0	Are Recent Events in #Syria Setting the Stage for Biblical Armageddon? https://t.co/cyqqGKoHiF
636	2	0	@IanBlackfordMP DON'T u think there's a place for mil;itary action to protect people in places like #Syria ?
637	0	0	@marcelvandenber @lennutrajektoor Hopefully #OPCW will get there soon, so that #RAF &amp; #SAF will not use them against #syria’n civilians. 🙏
638	2	0	#Syria #Turkey #OperationOliveBranch A member of the the Revolutionary Union for Internationalist Solidarity (a wel… https://t.co/B4LTcwepIy
639	0	0	Should #EU and #USA abandon #Syria? https://t.co/oQQpXBytYH
640	0	1	Theresa May faces shock claim she 'manipulated' pro-bombing Labour MPs on Syria https://t.co/9nTodCrYNI #syria
641	0	1	So as @Partisangirl has said from the start local rebels in #Syria staged the chemical attacks 2 keep USA… https://t.co/wYXjmDX1rQ
642	2	0	The latest Mr Nice's Daily News! https://t.co/hZgDsJbAWO Thanks to @abbycellis @claudetunes @BeckleyResearch #auspol #syria
643	0	1	@1776Reloadedorg @21WIRE @SameeraKhan who will the US, UK and France use now for their excuses, they have all run a… https://t.co/aWJd5ffuhC
644	0	0	Three Belgian firms are being prosecuted for chemical exports to #Syria which could be used in the production of… https://t.co/eeErvxeMkN
645	0	0	#Syria|Daesh is back to the regime areas, US says https://t.co/t4UNEqFMeA via @YallaSouriya
646	0	0	@ShehabMakahleh #Dumayr militants hand over weapons to Syrian Army. The head of the negotiations committee was assa… https://t.co/nBxoF97hw4
647	0	1	On 12th March, @thetimes reported on its front page that #SergeiSkripal was dead. But as he prepares to appear on S… https://t.co/5DOwspKGcZ
648	5	0	Not just genius. Very stable genius. #Syria #Russia #WW3 AND #FakeNews  @realDonaldTrump @POTUS
649	0	0	The Story behind the Syrian chemical weapons’ file #EnabBaladi #Syria  https://t.co/DdCYHCOJ5w
650	0	1	~ FOX &amp; friends @foxandfriends FOX NEWS ALERT: #Chemical #weapons inspection in #Syria delayed over reports of gunf… https://t.co/1NcVJqZWxu
651	0	0	Two-thirds of Syrians aged 18 to 32 in #UK are either in employment or studying, debunking idea that many are reluc… https://t.co/FXceM3YcsY
652	0	2	#SyriaStrikes: Rand Paul Says #Syria #ChemicalWeapons Attack Was #FalseFlag, or Assad is Dumbest Dictator on the Pl… https://t.co/iONmREsp9Q
653	0	1	On 12th March, @thetimes reported on its front page that #SergeiSkripal was dead. But as he prepares to appear on S… https://t.co/Hs4lAzCJtj
654	0	0	@AJEnglish What a Playing with #Syria
655	0	0	The latest The Middle of the East! https://t.co/GQZ1UPf9Mj #syria
656	0	0	“Children of the Oaks”: A Civil Initiative to Afforest As-Suwayda #EnabBaladi #Syria  https://t.co/jcStlv52NV
657	1	1	Just betting, Time Magazine makes Stormy Daniels Citizen of the Year. #MAGA #Trump #Hannity #Comey #Syria
658	1	1	Mother is a biggest Blessing From ALLAH, Don't let your Mother to weep. Mother is the preciouse Gift of life. #Syria!!!
659	0	0	Searching for evidence....#Syria #ChemicalWeaponsAttack investigators will search #Douma for #WMD evidence, #Assad… https://t.co/l8AxHhEDB2
660	0	0	#ThePlainTruth about #Syria us that among the #SpoilsofWar are the #HarvestedOrgans of #Refugees . Over 18000 in this campaign.
661	0	1	Can he ask her to stop bombing defenseless poor people of #Syria #SyriaStrikes https://t.co/QOpdLrtOHi
662	0	0	#Syria #SyriaStatement #HandsOffSyria #SyriaStrikes @theresa_may @realDonaldTrump @EmmanuelMacron are war criminals https://t.co/4mpLECR7cg
663	2	0	https://t.co/PjbJ8GkalS #TheresaMay's husband made a fortune out of the #bombing in #Syria. Aww bless those… https://t.co/c0lhUya10K
664	0	2	If all protesting against Western airstrikes in #Syria had ever attended a protest outside embassy of #Russia over… https://t.co/flXcvoTT9i
665	0	2	#Syria’s #Raqqa in ruins, run by ‘incompetent people,’ #Russia’s envoy to UN https://t.co/iuJ8qpCWEw via @Eurasia_Eng
666	2	0	Castle of Aleppo ..yesterday we want to live in peace #Syria #peace https://t.co/ol2r5LeQkE
667	0	0	He proceeds to use it as authorisation for the use of military force in #Syria. https://t.co/9izigN3umn
668	0	1	#Israel Conferred With U.S. on Strike in #Syria to Target Iranian War Gear https://t.co/YcE7CxsuBD via @WSJ
669	0	0	Glass Production Methods in Rural Idlib #EnabBaladi #Syria  https://t.co/5pQVG9sRZg https://t.co/wZz2tlC0Xl
670	0	0	How the US Occupied the 30% of #Syria Containing Most of its Oil, Water and Gas https://t.co/AhEWQQYrP3
671	0	0	East Ghouta is entirely in government/Iranian hands. The closest rebels would be in Quneitra or Dar'a, some 100km s… https://t.co/jURsvgoXyq
672	1	1	Military chiefs concerned about inabilty to recruit to various arms of our defence forces, hm wonder why, could it… https://t.co/GHNmq3X9zK
673	1	1	@politicshome A cess pit by another name is still a cess pit! and this cess pit stinks to high heaven! #Windrush… https://t.co/x0HyAw4xRx
674	1	0	Beltway pushes Trump towards war with Russia https://t.co/pmJ4yjv0B3 #Syria
675	0	1	RT #UNOCHA: RT OCHA_Syria: Some 137,000 people are still displaced from #Afrin #Syria and an estimated 150,000 peop… https://t.co/avBeZ2OQOy
676	0	0	#Syria|Washington urges southern rebels to escape 'Ghouta fate' https://t.co/Gcr1xEliaF via @YallaSouriya
677	0	2	Who is going to bomb degenerate Israel? #SynagogueOfSatan #JewishSupremacy must end. #Syria #Assad #MAGA… https://t.co/iRiQvcIxkT
678	0	1	ELEVEN days after the chemical attack in #Syria &amp; #Assad and #Russia STILL block UN investigators from examining th… https://t.co/Pb3mwDsy4N
679	0	0	What a coincidence... #Syria #SyriaStatement #HandsOffSyria #SyriaStrikes https://t.co/ozFGWitbSs
680	0	2	#Aleppo "We are living in a building carcass. We left our house because everything was very hard, one day a big mor… https://t.co/ZZjDFmRrWM
681	0	0	#Syria|Regime forces those who stay in alGhouta to sign an agreement https://t.co/tN5B4qpKGw via @YallaSouriya
682	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/JRaJW3M5Nf #Book #MikePompeo… https://t.co/ETVT81kf5m
683	0	1	Source: ’Egypt to Decline Any American Request to Send Troops to Syria’ https://t.co/uerV1w2YDl #Egypt #SaudiArabia… https://t.co/4FgFBW2UC5
684	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/BLugCpOFS4 #Book #MikePompeo… https://t.co/nsVCvvVQQm
685	1	0	The eternal themes of the Trump era #donaldtrump #unitedstatesofamerica #syria https://t.co/z3wztWZa7M https://t.co/mlhsQjMjYy
686	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/ipAq5eqtWv #Book #MikePompeo… https://t.co/0BHL1eCOoc
687	0	2	#ChemicalWeapons inspectors again delayed visiting the site of an alleged attack in Syria's #Douma after their #UN… https://t.co/erbuDn7jc0
688	0	1	#3 Update | Arab force | #Syria  Egypt rejects US proposal to deploy troops to Syria. https://t.co/wafryx2wDN
689	0	2	#Aleppo "We are living in a building carcass. We left our house because everything was very hard, one day a big mor… https://t.co/tAFdVUWA8X
690	2	3	"Divorce is bad, yes, but sometimes divorce is better than a bad marriage. It is certainly better than a violent ma… https://t.co/0pYVPnsBYH
691	1	2	Yeah. Americans in power or in the Loyal Opposition seem to be really obtuse. #Green and #Syria https://t.co/PsIgklTvPi
692	0	0	#Syria @OPCW's Chemical weapons watchdog not sure when inspectors can go to Douma. https://t.co/egO0lMEBOS
693	1	0	Massive #WhiteHelmets #Photo Cache Proves #Hollywood Gave #Oscar to #Terrorist Group   https://t.co/XbO2dwYIhI #FSA #AlQueda #Syria
694	0	1	Our latest #CentralAsia Digest is out, featuring an emergency #CSTO meeting over #Syria, #Chinese investment in… https://t.co/m7FpE52BLs
695	-1	1	#US #Nuclear #Submarine That #Attacked #Syria Is #Not #Welcome #Back To #Naples #Italy ⚠ https://t.co/6oJRCXPSzz
696	1	0	Another Unhinged Liberal Goes After Parkland Survivor  #WeThePeople #FakeNews #KAG #Zuckerberg #Trumpville #Comey… https://t.co/mmrReSGOYp
697	0	1	"You Might Be A War Monger If...You have spent 18 months saying President v45 speaks nothing but lies, yet now you… https://t.co/LLmldWz6Di
698	2	0	Our intelligence services have clearly employed the writers of “Dads Army” to create narratives for them. #Syria… https://t.co/KYS0xQUZQU
699	0	1	@EliotHiggins @SarahRubyWrites Says the conspiracy theorist ! You should go to #Syria, The #Syrian citizens will be… https://t.co/s1vZyBKthR
700	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/JRaJW3M5Nf #Book #MikePompeo… https://t.co/yZNsrk8jxo
701	0	0	#Syria's UN Ambassador Bashar Jaafari on Tuesday: "If this United Nations security team decides situation is sound… https://t.co/hFSZd4hbZx
702	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/BLugCpOFS4 #Book #MikePompeo… https://t.co/Xr8mgckDc3
703	0	1	More journalists on the ground in Douma searching for evidence of the Syria chemical attack and finding none whatso… https://t.co/uEs7ZcOzxo
704	0	0	#SYRIA: UN security team was in Douma yesterday to scope out possibility of OPCW entering. No one was injured in in… https://t.co/25DsRiJrzf
705	0	2	#FAA updates warning #Risk to civil aviation within 200 miles of #Syria due to increased military activity, GPS &amp; c… https://t.co/Pt2l7ffkqg
706	0	0	..getting the picture. ..in full color #syria https://t.co/8xqiPViZLP
707	0	0	Now digging up #ChemicalWeaponsAttack victims’ corpses from their graves, to hide them from inspectors. The horror… https://t.co/xzwjz5SG4V
708	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/ipAq5eqtWv #Book #MikePompeo… https://t.co/MTrrs9bLUG
709	0	2	Delays keep inspectors from reaching alleged chemical #weapons attack site in #Syria - Apr 18 @ 8:46 AM ET  https://t.co/Y7HFILVdGr
710	1	0	Important answers on #Syria situation. https://t.co/jCiTAahqcQ
711	0	0	Have been saying for a couple years now how over #Syria we have witnessed the merger of narratives between the anti… https://t.co/aixsZ58hZq
712	0	0	Shots were fired yesterday at a United Nations security team, #OPCW security team, doing reconnaissance in #Douma… https://t.co/KgaloxjBjQ
713	1	0	Discover the new MdM website dedicated to #MiddleEast: #Egypt, #Iraq, #Jordan, #Lebanon, #Palestine, #Syria,… https://t.co/0GNfPj05Wp
714	0	2	#BREAKING NEWS- CHEMICAL WEAPONS I NVESTIGATORS HAVE COME UNDER ATTACK BY SYRIAN GOVT FORCES IN DOUMA #SYRIA https://t.co/rP6oua9dHn
715	1	0	RT @DailyBrian:"The Note: Comey is back and Trump is his target" https://t.co/hDMxZUHeZr #Book #MikePompeo… https://t.co/nMvQFvHJ9B
716	1	1	Well, this is quite the take on #Syria. Feature of hard Left's position on Assad is that they've shifted the burden… https://t.co/rFpVNGEkt3
717	0	0	On air soon w DW Arabic for 35-minue chat re #Syria
718	1	0	Yes, we can. I don’t care if Russia keeps a base in #Syria. We have plenty of overseas bases.  Helping #Israel does… https://t.co/KPDRqPsMfO
719	0	1	Saudi Arabia seeks oil prices as high as $100 a barrel. The terrorism sponsor kingdom spent billions on supporting… https://t.co/KSF0GpF1WE
720	0	2	@Morning_Joe @ChrisMurphyCT Incoherent rhetoric from Congressman Murphy regarding #Syria has more to do with partis… https://t.co/GJPiacPypy
721	0	1	The arrival of international chemical weapons inspectors in the #Syria has been delayed after gunfire at the site https://t.co/mekVIL9IHA
722	0	0	President Bashar al-Assad filmed driving himself to the Syrian civil war's front line https://t.co/u0SUflqbCV… https://t.co/EGEbRx4yKB
723	0	2	Make a note of this, all those who think @mwendling attempt to smear and obscure truth about #syria from… https://t.co/gq8xnhX3uN
724	0	1	@MichaelJGwin @clevelanddotcom Not sure The Archbishop is that bad! As for Baroness Cox since 2005 she has distribu… https://t.co/ifSty3MKwx
725	1	0	Via @RedactedTonight MOTIVE  #Syria #Trump https://t.co/f0cUguwJL0
726	1	0	Here's Hend Joseph Fadul, a sweet 85-year-old I spent time with in Homs late last year, mentioned in my @newint fea… https://t.co/H75R9w0UNw
727	0	1	Look, Lady, at what #ISIS and the rebels did in #Syria.   How humiliating! We've been attacked for the sake of the… https://t.co/nI8DebpiFL
728	0	1	Time for pro-war MP’s to go. Pls check your MP’s stance on #Syria.War mongers are corrupt &amp; have a personal financi… https://t.co/du2dDQL1NL
729	0	2	We repeatedly warned of a #FalseFlag #chemical attack being engineered/staged by US backed terrorists to pin blame… https://t.co/4x2aNkkJq7
730	0	0	#Syria | “Aleppo, the Beating of the Heart” event kicks off at #Aleppo Citadel under the patronage of President al-… https://t.co/4BXwVexEsB
731	0	0	On #PalestinianPrisonersDay .. the Action Group for #Palestinians in #Syria renews its demand to reveal the situati… https://t.co/YhwaLOYcQz
732	0	0	And the ISIS fight continues in #Syria &amp; #Iraq: https://t.co/g8H6MvWJPT
733	0	0	Today's covers, read our newspapers &gt; https://t.co/KLo2OoIVZW  #MetroPower #Wednesday #FelizMiercoles… https://t.co/tjMjTkALlI
734	0	-1	If we go to to war can I please have my own clan?  If that’s not a problem ? #clanwars #WW3 #Syria
735	1	0	Wendy Brown, interviewed in @SoundingsJourn, on #Trump and ‘libertarian authoritarianism’, #Metoo and #neoliberal… https://t.co/Vlb5YDVWP7
736	0	1	I just hope people who shared their stories as part of LGBT Discrimination, the #MeToo movement and others in order… https://t.co/qgJ3EUCdLn
737	1	2	I remember when child benefit was paid to women. Unfortunately this was stoppedA huge mistake not reflecting real l… https://t.co/bNbfn8pxij
738	0	0	In #MeToo era, @barcc Walk for Change this weekend will be extra-special for survivors of sexual assault… https://t.co/vVUh3mEbBd
739	2	0	Just sent the following to @willmorgan66, as well as the president &amp; president-elect of @MPSAnet. I encourage other… https://t.co/EU9pFypNge
740	0	0	The latest GlobalMasala Entertainment Daily! https://t.co/QB3enhAWP6 #metoo #timesup
741	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/p1If8Tp2z3 #HR
742	0	0	The latest Wilton Daily Scoop! https://t.co/87BaBS2Em2 #batappreciationday #metoo
743	0	1	“a boss turned hostile after she rebuffed his advances.” How are organizations responding to #MeToo movement. “Hara… https://t.co/hEFWbxWqzN
744	0	0	#MeToo has made it to South Korea in a big way. https://t.co/CMqSv4p11i https://t.co/xcU5CJlf3x
745	0	1	@ViolaDavis “The predator wants your silence. It feeds their power, entitlement &amp; they want it to feed your shame.… https://t.co/dWBy3kKxgS
746	0	1	Read @katherinelaidlaw on the emergency room in the #MeToo era, where nurses are asked to do far more than treat ph… https://t.co/Kap4qDlt5t
747	1	0	A powerful and firsthand look at the ER in the #MeToo era @thelocalhealth https://t.co/adQ3T0g8HT https://t.co/ozcaxlJ6v3
748	3	0	I'd like to thank women like @TaranaBurke, @ambertamblyn, @AshleyJudd and the #MeToo #NoMore movements. A couple of… https://t.co/ujGM3LJc43
749	0	0	CONSENT. It's not just a buzz word. #metoo is not just a movement.
750	1	2	#Japan’s top finance ministry official is stepping down after allegations that he sexually harassed female journali… https://t.co/CdoK7BzqSV
751	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/8a1evyBTbG https://t.co/Tm8UeMkXRf
752	1	0	Protection can help with prevention.   With AlertSquad, your location is gps pinpointed, your phone is voice record… https://t.co/SMkVhMtBI5
753	1	2	I liked a @YouTube video https://t.co/uugUBJ3V8f #MeToo Makes Men Worry About Exploitation &amp; Women Want To Escape Them | HBR News 155
754	0	0	Isabella Rossellini has her own #MeToo story: https://t.co/jrMufLn2IS https://t.co/es221WB0v1
755	0	1	@ViolaDavis “The predator wants your silence. It feeds their power, entitlement &amp; they want it to feed your shame.… https://t.co/WjJiC5OU75
756	2	0	So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @bdawson8784 #poshmark #fashion… https://t.co/gRKyz237AU
757	1	1	It’s really, really weird that The Hill’s obit for its ’50 Most Beautiful’ feature doesn’t mention a change in the… https://t.co/vCJipaWGPw
758	1	0	This relates to a conversation I had with some decent minded folks 2 months ago, whether the #MeToo related pressur… https://t.co/5wutSACshJ
759	0	1	#MeToo Founder Will Headline Planned Parenthood Fundraiser Event Though Abortion Biz Hides Sexual Abuse https://t.co/m6bkOYvYKp
760	0	1	@ViolaDavis “The predator wants your silence. It feeds their power, entitlement &amp; they want it to feed your shame.… https://t.co/u2Mr5yDPxB
761	0	1	With the rise of the #MeToo movement, there's been a greater focus on sexual harassment in the workplace.… https://t.co/eDacFkO8eO
762	3	1	Wow. Come on, @MPSAnet. Be better than this. Unsettling to see a top  discipline journal @AJPS_Editor used as a pla… https://t.co/UphwbPNlI0
763	1	0	#MeToo #MeTooPoliSci Awaiting the response as well https://t.co/34xQbwHoMx
764	0	0	@Jalopnik #MeToo!!!! PULL MORE TIMING!!!
765	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/NTtc1Y8d9F
766	0	0	Why mentorship matters even more in the #MeToo era  https://t.co/s6IbsTigBw
767	0	1	@ViolaDavis “The predator wants your silence. It feeds their power, entitlement &amp; they want it to feed your shame.… https://t.co/Zy3SHpOZrh
768	0	0	Oh dear god, NO! Keep #MattLauer off any platform. #MeToo https://t.co/Sdj5Pje5c5
769	1	0	I think the #metoo movement is so important
770	0	0	I had no choice but to come forward. My rapist contacted my daughter on social media 36 hrs ago. She was conceived… https://t.co/bWn2UCgqbX
771	0	0	Tony Robbins TELLS THE TRUTH About the #MeToo Movement And Gets PUNKED! - YouTube https://t.co/Coww8B8RiS https://t.co/Xd712QCbyh
772	1	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/LMi3jarVKQ | Fast Co.EXIST
773	1	3	Thanks! This is a true issue of power and its abuses. Taking down the statement does little to undue the culture of… https://t.co/ovv7K1ZxAO
774	0	1	Scandal-hit vice finance minister to resign | NHK https://t.co/vhLvRV5rEf #Metoo in action in Japan
775	0	1	#MeToo was just the beginning... As women begin the process of talking about their sexual assault(s), we will need… https://t.co/tsMPRFDwO7
776	0	0	#MeToo &amp; #HimToo: Jonathan Grover &amp; Father Gordon MacRae https://t.co/SD59qtdKTK
777	1	3	A DIFFERENT KIND OF FIRE &amp; FURY: REVENGE by @crimebookgirl1 - "A timely, high-octane revenge thriller for the… https://t.co/cvNET6zTq3
778	0	0	What, I still call it the pound sign #ingEquality #equalityInPounding #poundmetoo #metoo #oldschool?
779	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/eUJzngQtPT https://t.co/ZN0u14p5bX
780	0	2	Bill Mechanic took the incendiary route of leaving the Academy, decrying the "long and boring Oscars" and their res… https://t.co/YmgPWfhOAK
781	4	0	Appreciate strong statements like this - particularly from senior women in the field. Thank you! #MeToo… https://t.co/ky3CLRH4Qb
782	0	0	@mikefarb1 #ImpeachTrump The #BlueTsunami2018 is Here &amp; The #BlueTsunami2020 has yet to come! #NeverAgain… https://t.co/YTGiZ8FLsp
783	0	0	What HR Is Doing To Make Sure There Aren&amp;#8217;t More #MeToo Moments https://t.co/3JTmWMbyBC
784	2	0	Thank you @Romano_PoliSci - every bit helps. We are stronger together #MeTooPoliSci #MeToo #TimesUp https://t.co/W7OrIcbGWe
785	0	0	@womensmarch Barbara Bush: - Didn't believe Anita Hill &amp; defended Clarence Thomas #MeToo - Backed Gov. le Page who… https://t.co/os0Fix9Hbp
786	0	1	#Harvard's Hypocrisy Shields 35+ Years of #MeToo Complicity &amp; Silence. Dominguez #JamesToback and how many more?… https://t.co/fguW6Te4En
787	0	0	Mark Lamberti resigns #MarkLamberti #ImperialHoldings #OsmanArbee #AdilaChowan #MeToo https://t.co/piclkl77KQ
788	0	3	Judge rules prison sex abuse case within statute of limitations - https://t.co/z0dvy5jzqP #GoogleAlerts #LackawannaCounty SCRANTON #metoo
789	1	2	#MeToo hope you're happy for  your spokeswoman a hooker s*** that sucks dick and gets Bang for money and this is what you look up to
790	1	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments by Lydia Dishman via Fast Company https://t.co/wMZeO1k8cF #motivation
791	1	1	Beautiful vs. Toxic Masculinity. There is a difference and it is time for us to say #MeToo https://t.co/48g54xnxSc via @goodmenproject
792	2	0	New article in AdFreak, very interesting stuff always. What HR Is Doing To Make Sure There Aren’t More #MeToo Momen… https://t.co/k3IHC6nhsJ
793	0	0	Latest: #MeToo movement drives women into politics https://t.co/ou72B3RO0Z
794	0	0	#ProfilesInGoodwill @EthicsDaily features @MeriannaNeely https://t.co/6fQpybBs8V @HarrelsonPress @BaptistWomen… https://t.co/ryWckiWWW2
795	0	0	@thehill Too many voters are as "comatose" as you for KEEP #REPUBLICANS IN POWER! #NeedToImpeach… https://t.co/2R8VcWAZf3
796	0	0	Cant wait for the #MeToo movement on race!
797	0	0	And remember If you act this way and you are ok with It, you are part of IT. #MeToo
798	0	1	Warren Gets Scant Help From Wall Street Watchdogs on #MeToo Push https://t.co/hipbxvgWVZ via @bpolitics
799	3	1	"Won’t you honor our anger and effect ethical change?" #LDS #Mormon #MeToo #MormonMeToo https://t.co/r1IpmYd3vl
800	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/PzXgt0SBK4 https://t.co/fzr89FLG6P
801	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/dlkfHXGvgS https://t.co/MgxA2ifXU4
802	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/UpKu6e9Tj4 https://t.co/TImaePu1KN
803	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/YuKK6O3Z4n
804	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/AUJu1XCwxv https://t.co/P6qFOqqNic
805	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/JagNgMhVr6
806	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/qfzvOfG7YI via @FastCoLead https://t.co/4iNNr3Uopv
807	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/QpTsbjdOb2 https://t.co/QgSuFMBcGu
808	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/yC2tmvHEgp https://t.co/65GGUiOUjd
809	0	1	@Starbucks wouldn't shut down if a white person was treated badly. #Starbucks #StarbucksWhileBlack #AllLivesMatter #MeToo #Coffee
810	0	0	Thomas Barta: The #MeToo movement should be a wake-up call for all leaders https://t.co/VlauQWEzs4
